,usim,manufacturer,latitude,longitude,address,facility_type,floor,notice,geometry,sigungu
2180,01231321534,엔티모아,37.556,126.975,서울 중구 남대문로5가 267,SKT2,[지하] 지하1층/20층,지하1층 EL홀 식당입구 콘센트,POINT (953629.7203143633 1950868.6343288918),중구
2181,01231321244,엔티모아,37.556,126.975,서울 중구 남대문로5가 267,SKT1,[지하] 지하2층/20층,지하2층 EL홀 북측 주차장 출입문 좌측 콘션트,POINT (953629.7203143633 1950868.6343288918),중구
2182,01231322075,엔티모아,37.275,126.974,구운동 529-4,SKT1,[지상] 1/4층,구운점 프린터 앞,POINT (953367.4993406007 1919694.345191483),수원시 권선구
2183,01231316043,엔티모아,37.497,127.054,서울 강남구 대치동 938,SKT2,[지상] 1층/8층층,D151420191,POINT (960576.3457474344 1944286.8971604574),강남구
2184,01231321621,엔티모아,37.556,126.975,서울 중구 남대문로5가 267,SKT2,[지하] 지하3층/20층,지하3층 EL홀 중앙 콘센트,POINT (953629.7203143633 1950868.6343288918),중구
2185,01231321627,엔티모아,37.556,126.975,서울 중구 남대문로5가 267,SKT2,[지하] 지하4층/20층,지하4층 EL홀 중앙 콘센트,POINT (953629.7203143633 1950868.6343288918),중구
2186,01231316066,엔티모아,37.377,127.113,경기 성남시 분당구 수내동 18-3,SKT1,[지상] 1/4층,D151430034,POINT (965736.9414380443 1930950.7646026749),성남시 분당구
2187,01231321988,엔티모아,37.35,127.109,돌마로67,SKT1,[지상] 1층/13층,미금역사거리점/매장중앙하단,POINT (965370.3944318304 1927956.8236752648),성남시 분당구
2188,01231322195,엔티모아,37.503,126.948,서울시 동작구 양녕로 262,SKT1,[지상] 1/3층,상도역점 매장내에 설치,POINT (951210.4339769225 1945002.2360685503),동작구
2189,01231315809,엔티모아,37.129,126.922,경기 화성시 향남읍 행정리 486-4,SKT1,[지상] 1/4층,PSNM향남점 매장벽면하단설치,POINT (948658.6052600766 1903524.213821054),화성시
2190,01227587551,우리넷,35.153,129.058,부산 부산진구 부전동 241-6,SKT1,[지상] 1/3층,서면1번가점/리플렛테이블쪽,POINT (1141910.8816729812 1685306.4346954091),부산진구
2191,01231315928,엔티모아,37.494,126.49,인천 중구 운서동 2802-1 로얄프라자,SKT2,[지상] 1/5층,영종도점,POINT (910717.6726594504 1944339.6797832723),중구
2192,01231316121,엔티모아,37.521,126.742,인천 부평구 삼산동 388-12,SKT1,[지상] 1/5층,삼산미래타운점,POINT (933018.5823594109 1947125.9822837098),부평구
2193,01231322556,엔티모아,37.542,126.728,인천 계양구 경명대로 1090,SKT2,[지상] 1/6층,psnm 계산역점,POINT (931800.5645693487 1949465.906245882),계양구
2194,01231321421,엔티모아,37.589,126.944,통일로452,SKT2,[지상] 1/1층,매장 하단부,POINT (950913.3086505794 1954545.5758142467),서대문구
2195,01231316080,엔티모아,37.554,126.937,백범로1,SKT2,[지상] 1/5층,신촌서강점,POINT (950272.0392067332 1950666.168999304),마포구
2196,01231321520,엔티모아,37.621,126.926,연서로288,SKT1,[지상] 1층/2층층,PS&M연서점/화장실출입문옆설치,POINT (949345.8620530497 1958105.4089864448),은평구
2197,01231322034,엔티모아,37.452,126.719,구월동 1271-22,SKT1,[지상] 1/3층,구월점,POINT (930922.6246342143 1939487.3972184593),남동구
2198,01231321598,엔티모아,37.579,126.89,월드컵북로 396,SKT1,[지상] 1층/6층,상암점 cs석 뒤,POINT (946138.6470787058 1953465.7092039506),마포구
2199,01231322090,엔티모아,37.508,127.125,서울 송파구 방이동 207-11,SKT2,[지상] 1/4층,,POINT (966857.1970383914 1945479.9021270152),송파구
2200,01231322427,엔티모아,37.392,126.649,인천 연수구 송도동 3-31,SKT1,[지상] 1/4층,,POINT (924671.1100139478 1932884.35705824),연수구
2201,01231322149,엔티모아,37.539,127.124,서울 강동구 천호동 429-2,SKT1,[지상] 1층/3층층,벽면설치,POINT (966782.5631241349 1948919.5097289372),강동구
2202,01231315867,엔티모아,37.539,127.201,경기 하남시 덕풍동 372-2,SKT1,[지상] 1/15층,하남점 매장안 좌측 벽면 하단,POINT (973585.0882777044 1948895.0946261701),하남시
2203,01231321972,엔티모아,37.502,127.126,서울 송파구 가락동 8,SKT2,[지상] 1/19층,오금역점 출입문근처,POINT (966942.9326960756 1944813.890265306),송파구
2204,01231316061,엔티모아,37.482,126.914,서울 관악구 신림동 538-2,SKT1,[지상] 1층/4층층,/난곡점/CS석 뒤쪽,POINT (948190.7489997171 1942690.5815153355),관악구
2205,01231321904,엔티모아,37.321,127.094,경기 용인시 수지구 풍덕천동 1080-2,SKT1,[지상] 1/5층,수지구청점&입구벽면,POINT (964028.0605240877 1924745.1610416544),용인시 수지구
2206,01231321576,엔티모아,37.557,126.937,서울 서대문구 창천동 9-21,SKT1,[지상] 1층/4층층,신촌점,POINT (950274.0327422064 1950999.0042319284),서대문구
2207,01231321573,엔티모아,37.61,126.929,서울 은평구 통일로 731 1층,SKT2,[지상] 1/2층,Psnm 불광역점,POINT (949603.1835214528 1956883.3855210165),은평구
2208,01231321708,엔티모아,37.484,127.013,서울 서초구 서초동 1458-6,SKT2,[지상] 1/20층,남부터미널점,POINT (956944.7149753154 1942862.5939151654),서초구
2209,01231321773,엔티모아,37.0,127.113,경기 평택시 비전동 1092-2,SKT1,[지상] 1/6층,,POINT (965566.1891628053 1889127.3363585158),평택시
2210,01231321625,엔티모아,37.558,126.945,서울 서대문구 대현동 54-7,SKT1,[지상] 1/3층,D151430059 이대점 악세사리장 옆 콘센트,POINT (950981.2792981134 1951105.7470655597),서대문구
2211,01231315744,엔티모아,37.505,127.048,서울 강남구 삼성동 140-25,SKT2,[지상] 1/3층,"선릉점, 출입문 앞",POINT (960050.242421074 1945176.9756976608),강남구
2212,01231315899,엔티모아,37.35,127.111,경기도 성남시 분당구 금곡동 152번지,SKT1,[지상] 1/8층,"PS미금역점, 출입문 좌측 매대 뒤쪽",POINT (965547.5286914844 1927956.0921780718),성남시 분당구
2213,01231322093,엔티모아,37.491,127.03,서울 서초구 서초동 1337-22,SKT1,[지상] 1/15층,PSNM뱅뱅사거리점 출입문쪽,POINT (958451.5576393041 1943631.5591138392),서초구
2214,01231316047,엔티모아,37.506,127.024,강남구 논현동 165-8,SKT1,[지상] 1층/16층층,신논현역점,POINT (957929.5650997632 1945298.3784622718),강남구
2215,01231322125,엔티모아,37.067,127.061,경기 평택시 서정동 818-36,SKT2,[지상] 1층/9층층,,POINT (960973.7000641284 1896580.0381353633),평택시
2216,01231315972,엔티모아,37.246,127.062,덕영대로1555번길 20,SKT1,[지상] 1/1층,PS벽적골점 기기배치대 하_,POINT (961154.2887957308 1916437.363730928),수원시 영통구
2217,01231322462,엔티모아,37.604,126.722,풍무로102,SKT1,[지상] 1/4층층,PS&m1대리점 풍무점,POINT (931327.4670145356 1956348.968592878),김포시
2218,01231322170,엔티모아,37.397,126.727,논고개로 61,SKT1,[지상] 1/6층,,POINT (931580.1825154908 1933379.647935175),남동구
2219,01231321844,엔티모아,37.554,127.154,명일동 46-1,SKT1,[지상] 1층/15층,피에스앤마케팅 고덕역점,POINT (969439.0236309859 1950573.4956369381),강동구
2220,01231315302,엔티모아,37.517,127.039,서울 강남구 논현동 118-16,SKT1,[지상] 1/19층,,POINT (959261.3009096507 1946512.1598697184),강남구
2221,01231315926,엔티모아,37.5,127.035,서울 강남구 역삼동 646-17,SKT2,[지상] 2/15층,SK강남지점,POINT (958898.4976257181 1944627.8556217784),강남구
2222,01231316225,엔티모아,35.154,126.848,광주 서구 치평동 1216-2,SKT2,[지상] 1층/7층층,광주지점 매장안설치,POINT (940615.1697376649 1684500.8280747975),서구
2223,01231316331,엔티모아,34.805,126.425,전남 목포시 상동 869,SKT1,[지상] 2/8층,,POINT (901670.29667251 1646130.1883189022),목포시
2224,01231315920,엔티모아,34.951,127.519,연향3로27,SKT1,[지상] 1층/1층층,Psnm연향로점,POINT (1001734.814367109 1661794.3176299508),순천시
2225,01231316059,엔티모아,33.492,126.489,제주특별자치도 제주시 연동 2331-5,SKT1,[지상] 1/9층,PS&M제주연동점,POINT (906082.3277130829 1500474.5170726418),제주시
2226,01231322510,엔티모아,37.592,126.676,청마로171,SKT2,[지상] 1/5층,당하점 SC석 뒤,POINT (927255.3843193201 1955052.2393500016),서구
2227,01231315839,엔티모아,34.955,127.531,순천시 왕궁길 47,SKT1,[지상] 1/4층,순천조례점,POINT (1002830.3491314616 1662238.1728843332),순천시
2228,01231316201,엔티모아,34.761,127.674,전남 여수시 신기동 75-4,SKT1,[지상] 1/6층,ps신기점,POINT (1015923.8250324469 1640738.1613957037),여수시
2229,01231315936,엔티모아,37.527,127.03,서울 강남구 신사동 614-3,SKT2,[지상] 1/4층,,POINT (958471.5068877996 1947625.5354195458),강남구
2230,01231316207,엔티모아,35.833,127.1,전라북도 전주시 완산구 효자동3가 1456-6,SKT1,[지상] 1층/4층층,,POINT (963873.0031755373 1759684.7774274547),전주시 완산구
2231,01231316380,엔티모아,33.249,126.561,제주특별자치도 서귀포시 서귀동 291-37,SKT2,[지상] 1/4층,,POINT (912528.178529255 1473469.6519773975),서귀포시
2232,01231316304,엔티모아,33.251,126.424,천제연로185,SKT1,[지상] 1/3층,출입문입구편,POINT (899767.7678542961 1473814.45529398),서귀포시
2233,01231316098,엔티모아,34.948,127.53,전남 순천시 해룡면 상삼리 647-7,SKT2,[지상] 1/4층,PS금당점,POINT (1002739.2803933511 1661461.8778258972),순천시
2234,01231315804,엔티모아,34.94,127.503,전남 순천시.남산로 140,SKT2,[지상] 1/1층,,POINT (1000273.9546414141 1660574.3097419636),순천시
2235,01231322602,엔티모아,37.499,126.929,상도로 82,SKT1,[지상] 1층/8층층,,POINT (949528.3762237232 1944568.4795571559),동작구
2236,01231322002,엔티모아,37.385,127.125,경기 성남시 분당구 서현동 247-2,SKT1,[지상] 1층/5층,D151430237,POINT (966802.8926337615 1931834.0040667625),성남시 분당구
2237,01231316083,엔티모아,35.842,127.126,전북 전주시 덕진구 덕진동1가 1262-12,SKT1,[지상] 1/1층,전북대행복날개점 대리점내부 출입문 옆 벽면 콘센트,POINT (966225.0839372076 1760673.7029831754),전주시 덕진구
2238,01231315668,엔티모아,37.524,126.805,경기도 오정구 원종동 277-12,SKT1,[지상] 1/4층,원종사거리점 랙 하단부,POINT (938588.1730552772 1947415.8224157009),부천시
2239,01231315527,엔티모아,37.483,126.93,신림로 326,SKT1,[지상] 1/3층,PSNM 신림역점,POINT (949606.0201108475 1942792.8412066502),관악구
2240,01231315611,엔티모아,35.147,126.928,필문대로 271,SKT2,[지상] 1/4층,,POINT (947897.2779523804 1683679.7073395615),동구
2241,01231316195,엔티모아,35.835,127.116,전주시 완산구 서신로114,SKT1,[지상] 1층/5층층,착한직영점 매장내벽면,POINT (965318.9604355824 1759900.8140067626),전주시 완산구
2242,01231316063,엔티모아,34.74,127.731,여수시 중앙로 37,SKT1,[지상] 1층/4층층,PS여수중앙점,POINT (1021145.610883143 1638419.9419335532),여수시
2243,01227587632,우리넷,35.534,129.322,울산 남구 달동 707-6,SKT1,[지상] 1/4층층,달동점 CS석방향 오른쪽 랙 하단부,POINT (1165182.2777945076 1727975.9527790975),남구
2244,01231322072,엔티모아,37.655,126.772,정발산로24,SKT1,[지상] 1/3층,PS&M 웨스턴돔점,POINT (935784.8300552191 1961971.8895271388),고양시 일산동구
2245,01231316336,엔티모아,35.966,126.715,월명로 255,SKT1,[지상] 1/8층,"Psnm 군산점,데스크 쪽 출입문 옆 기둥 하단부",POINT (929218.7665904623 1774647.130563709),군산시
2246,01231321716,엔티모아,37.751,126.768,경기 파주시 금촌동 989-6,SKT2,[지상] 1/6층,D151430250 금릉점,POINT (935515.2190163363 1972625.7181585531),파주시
2247,01231321609,엔티모아,37.574,126.917,가재울미래로 2,SKT2,[지상] 1/10층,가재울점 CS창구 좌측 하단부,POINT (948519.2537079118 1952895.8441680805),서대문구
2248,01231322442,엔티모아,37.601,126.657,검단로480,SKT1,[지상] 1/10층,SK검단점 창고앞,POINT (925586.9535632272 1956065.6542645628),서구
2249,01231322067,엔티모아,37.667,126.799,경기 고양시 일산동구 풍동 1279-3,SKT1,[지상] 1/9층,출입문앞,POINT (938176.4205748494 1963285.1183524935),고양시 일산동구
2250,01231322148,엔티모아,37.505,127.107,서울 송파구 백제고분로 377,SKT2,[지상] 1층/4층층,송파점 출입문 상담석 옆 설치,POINT (965264.9461407568 1945153.563713703),송파구
2251,01231316077,엔티모아,35.171,126.864,광주광역시 서구 하남대로654,SKT1,[지상] 1/7층,psnm 동림점&출입문 앞,POINT (942084.5394771347 1686376.7218291983),서구
2252,01231321590,엔티모아,37.303,127.008,경기 수원시 장안구 조원동 894,SKT2,[지상] 1/6층,D151420008,POINT (956397.948515462 1922784.4404460236),수원시 장안구
2253,01231322833,우리넷,35.883,129.227,경북 경주시 용강동 1788,SKT2,[지상] 1/1층,D151440315,POINT (1155887.4431702632 1766533.8323567922),경주시
2254,01231322832,우리넷,35.885,128.591,침산로 100,SKT1,[지상] 1/2층,D151440318,POINT (1098473.676256924 1765927.9654713634),북구
2255,01231322564,우리넷,35.863,128.6,달구벌대로2171,SKT2,[지상] 1/6층,D15144,POINT (1099313.50473744 1763496.858818916),중구
2256,01231316075,엔티모아,37.243,127.031,동수원로 146번길 6-3,SKT2,[지상] 1/1층,곡반직영점,POINT (958403.2699388796 1916117.7183508044),수원시 권선구
2257,01231322496,우리넷,35.963,128.937,경상북도 영천시 완산동 987-40,SKT2,[지상] 1/3층,D151440195,POINT (1129578.117500451 1774983.9851231351),영천시
2258,01227587611,우리넷,36.116,128.338,신시로97,SKT1,[지상] 1/7층,D151440302,POINT (1075417.0125227289 1791324.744766664),구미시
2259,01231322937,우리넷,35.818,128.534,대구 달서구 상인동 190-10,SKT2,[지상] 1/4층,D151440164,POINT (1093407.2314134198 1758440.5552086306),달서구
2260,01231322773,우리넷,36.097,128.426,경북 구미시 진평동 12-1,SKT1,[지상] 1/5층,D151440146,POINT (1083356.9745170525 1789289.1110943807),구미시
2261,01231322927,우리넷,35.97,129.402,포항시 남구 남원로 63,SKT2,[지상] 1/1층,D151440324,POINT (1171497.491927445 1776478.303013096),포항시 남구
2262,01231316247,엔티모아,33.499,126.529,제주특별자치도 제주시 이도이동 1768-27,SKT1,[지상] 1/8층,psnm제주시청점,POINT (909805.5631036118 1501215.1732317405),제주시
2263,01227587672,우리넷,35.811,128.754,경북 경산시 사동 41,SKT1,[지상] 1층/4층층,D151440127,POINT (1113291.976239793 1757896.3800424188),경산시
2264,01231315343,엔티모아,35.19,126.814,풍영로214,SKT1,[지상] 10/11층,PS&M4 T센터 수완장덕점,POINT (937545.9024207782 1688514.1222671897),광산구
2265,01231322280,우리넷,36.107,128.42,경북 구미시 인의동 790-46,SKT2,[지상] 1/9층,D15144,POINT (1082806.3548035289 1790393.1935630215),구미시
2266,01231323077,우리넷,35.976,129.413,경북 포항시 남구 오천읍 구정리 29-3,SKT1,[지상] 1/3층,D151440196,POINT (1172476.3841403301 1777163.3080515899),포항시 남구
2267,01231322846,우리넷,35.844,129.213,경북 경주시 화랑로120,SKT1,[지상] 1/1층,D15144,POINT (1154699.414164437 1762185.4049443647),경주시
2268,01227500783,우리넷,35.877,128.629,대구 동구 신천동 384-1,SKT1,[지상] 1/4층,D151440309,POINT (1101913.944011233 1765079.5671916145),동구
2269,01227587812,우리넷,35.809,128.512,대구 달서구 대곡동 비슬로 2720 대곡빌딩 1층 티월드,SKT1,[지상] 1층/6층층,D151440312,POINT (1091430.095417277 1757421.53645274),달서구
2270,01231316215,엔티모아,35.816,127.122,전주시 완산구 백제대로 259,SKT1,[지상] 1층/4층층,,POINT (965852.7165144639 1757791.373413855),전주시 완산구
2271,01231300161,우리넷,36.082,129.397,천마로60,SKT1,[지상] 1/6층,D151440316,POINT (1170804.5712461118 1788894.1275947408),포항시 북구
2272,01227729699,우리넷,35.941,128.562,대구 북구 동천동 912-3,SKT1,[지상] 1/10층,D151440175,POINT (1095788.5007560987 1772110.598025584),북구
2273,01231322946,우리넷,35.922,128.639,팔공로51길 11,SKT2,[지상] 1/8층,D15144,POINT (1102758.483599426 1770081.4242494726),동구
2274,01231321678,엔티모아,36.877,127.15,충남 천안시 서북구 직산읍 삼은3길4,SKT1,[지상] 1/5층,직산점,POINT (968808.2316822314 1875469.8740265514),천안시 서북구
2275,01231316369,엔티모아,33.487,126.431,우정로55,SKT1,[지상] 1/4층,제주외도점,POINT (900688.422483226 1499974.110806531),제주시
2276,01227587729,우리넷,36.576,128.489,새움3로 26,SKT1,[지상] 1/8층,D151440322,POINT (1088484.807224655 1842478.4287744798),예천군
2277,01227587321,우리넷,35.863,128.618,대구 수성구 수성동4가 1017-1,SKT1,[지상] 1/4층,D151440321,POINT (1100938.6995477066 1763515.290071499),수성구
2278,01231322103,엔티모아,36.328,127.428,대전 중구 은행동 52-4,SKT1,[지상] 1/4층,D151450236,POINT (993537.788592562 1814516.8311901328),중구
2279,01231323066,우리넷,35.864,129.213,경북 경주시 황성동 450-3,SKT1,[지상] 1층/5층층,D151440226,POINT (1154660.55205739 1764403.9571331886),경주시
