usim	manufacturer	latitude	longitude	address	facility_type	floor	notice
01231329795 (6433)	우리넷	36.154	128.582	"경상북도 군위군 효령면 중리길 7-32 (효령면, 소방서)"	SKT1	[지상] 2/2층	효령지역대
01231329869 (6434)	우리넷	36.176	128.713	"경상북도 군위군 의흥면 읍내길 23 (의흥면, 의흥소방파출소)"	SKT1	[지상] 1/3층	의흥119안전센터
01231329847 (6435)	우리넷	36.176	128.713	"경상북도 군위군 의흥면 읍내길 23 (의흥면, 의흥소방파출소)"	SKT2	[지상] 1/3층	의흥119안전센터
01231329634 (6436)	우리넷	36.1	128.664	경북 군위군 부계면 창평리 895-1	SKT2	[지상] 1/2층	의흥센터 부계지역대
01231329993 (6437)	우리넷	36.1	128.664	"경상북도 군위군 부계면 창평길 3-2 (부계면, 의성소방서부계지구)"	SKT1	[지상] 2/2층	의흥센터 부계지역대
01231329812 (6438)	우리넷	36.067	128.337	경상북도 칠곡군 북삼읍 안산2길 47 (북삼읍)	SKT1	[지상] 1/2층	북삼119안전센터
01231329692 (6439)	우리넷	36.067	128.337	경상북도 칠곡군 북삼읍 안산2길 47 (북삼읍)	SKT2	[지상] 1/2층	북삼119안전센터
01232970093 (6441)	우리넷	36.045	128.52	"경상북도 칠곡군 가산면 다부원1길 57 (가산면, 칠곡소방서가산119안전센타)"	SKT1	[지상] 1/2층	가산119안전센터
01231328544 (6442)	우리넷	35.995	128.388	"경상북도 칠곡군 기산면 칠곡대로 1216 (기산면, 왜관119)"	SKT1	[지상] 1/2층	왜관119안전센터
01231329866 (6443)	우리넷	35.995	128.388	"경상북도 칠곡군 기산면 칠곡대로 1216 (기산면, 왜관119)"	SKT1	[지상] 1/2층	왜관119안전센터
01231329308 (6444)	우리넷	37.54	130.875	"경상북도 울릉군 북면 천부3길 24 (북면, 포항소방서북면119지역대)"	SKT2	[지상] 1/3층	북면119지역대
01231329681 (6445)	우리넷	37.54	130.875	"경상북도 울릉군 북면 천부3길 24 (북면, 포항소방서북면119지역대)"	SKT1	[지상] 1/3층	북면119지역대
01231329758 (6446)	우리넷	37.484	130.898	"경상북도 울릉군 울릉읍 울릉순환로 415 (울릉읍, 포항남부소방서울릉119안전센터)"	SKT1	[지상] 1/1층	울릉119안전센터
01231328842 (6447)	우리넷	37.484	130.898	"경상북도 울릉군 울릉읍 울릉순환로 415 (울릉읍, 포항남부소방서울릉119안전센터)"	SKT1	[지상] 2/2층	울릉119안전센터
01232972485 (6448)	엔티모아	35.882	128.61	"대구광역시 북구 대현로 105 (대현동, 대현안전센터)"	SKT1	[지상] 1/3층	대현119안전센터
01232971470 (6449)	엔티모아	35.878	128.592	"대구광역시 북구 칠성남로 112 (칠성동2가, 대구광역시 소방안전본부, 북부소방서)"	SKT1	[지상] 1/5층	칠성119안전센터
01232973081 (6450)	엔티모아	35.868	128.58	"대구광역시 중구 큰장로26길 45 (대신동, 대신119안전센터)"	SKT2	[지상] 1/7층	대신119안전센터
01232971665 (6451)	엔티모아	35.809	128.535	대구 달서구 도원동 1430-2	SKT2	[지상] 1/2층	도원119안전센터
01231321481 (6452)	엔티모아	35.606	129.37	"울산광역시 북구 화동로 178 (송정동, 북부소방서)"	SKT1	[지상] 1/5층	송정119안전센터
01231315641 (6453)	엔티모아	35.538	129.263	울산광역시 남구 문수로 89 (무거동)	SKT1	[지상] 1/3층	무거119안전센터
01231315255 (6454)	엔티모아	35.534	129.292	"울산광역시 남구 대공원입구로21번길 20 (옥동, 남부소방서옥동119안전센터)"	SKT1	[지상] 1/3층	옥동119안전센터
01231321655 (6455)	엔티모아	35.525	129.341	"울산광역시 남구 여천로 81-33 (야음동, 여천119안전센터)"	SKT2	[지상] 2/3층	여천119안전센터
01227587128 (6456)	우리넷	35.191	127.626	"경상남도 하동군 화개면 쌍계로 58 (화개면, 화개소방파출소)"	SKT1	[지상] 2/3층	화개119안전센터
01227587189 (6457)	우리넷	34.573	127.344	"전라남도 고흥군 포두면 후동2길 44 (포두면, 포두지역대)"	SKT1	[지상] 1/2층	포두119지역대
01227587250 (6458)	우리넷	34.829	128.006	"경상남도 남해군 삼동면 동부대로 1795 (삼동면, 남해소방서 삼동119안전센터)"	SKT2	[지상] 1/3층	삼동119안전센터
01227587414 (6460)	우리넷	35.191	127.626	"경상남도 하동군 화개면 쌍계로 58 (화개면, 화개소방파출소)"	SKT1	[지상] 1/3층	화개119안전센터
01227587449 (6461)	우리넷	34.565	127.173	"전라남도 고흥군 도덕면 고흥로 459 (도덕면, 도덕소방서)"	SKT2	[지상] 2/2층	도덕119지역대
01227587503 (6463)	우리넷	34.565	127.173	전남 고흥군 도덕면 도덕리 761-18	SKT1	[지상] 1/2층	도덕119지역대
01227587537 (6464)	우리넷	34.829	128.006	"경상남도 남해군 삼동면 동부대로 1795 (삼동면, 남해소방서 삼동119안전센터)"	SKT2	[지상] 2/3층	삼동119안전센터
01227587635 (6465)	우리넷	34.525	127.141	전남 고흥군 도양읍 봉암리 3635	SKT2	[지상] 1/2층	도양119안전센터
01227587688 (6466)	우리넷	35.062	127.774	"경상남도 하동군 적량면 공설운동장로 169 (적량면, 진주소방서하동파출소)"	SKT1	[지상] 2/2층	하동119안전센터
01227587803 (6467)	우리넷	34.985	127.746	"전라남도 광양시 진월면 용소길 2 (진월면, 진월소방서)"	SKT1	[지상] 1/2층	금호119안전센터 진월지역대
01227587830 (6469)	우리넷	35.013	126.796	전라남도 나주시 그린로 296 (빛가람동)	SKT1	[지상] 1/2층	빛가람119안전센터
01227587838 (6470)	우리넷	34.936	127.725	"전라남도 광양시 희망길 12-12 (금호동, 광양소방서금호출장소)"	SKT1	[지상] 1/3층	금호119안전센터
01227587858 (6471)	우리넷	35.013	126.796	전라남도 나주시 그린로 296 (빛가람동)	SKT1	[지상] 2/2층	빛가람119안전센터
01227587895 (6472)	우리넷	34.968	126.671	"전라남도 나주시 왕곡면 나주서부로 378 (왕곡면, 왕곡119지역대)"	SKT2	[지상] 2/1층	이창119안전센터 왕곡지역대
01227587917 (6473)	우리넷	34.759	127.665	"전라남도 여수시 망마로 20 (학동, 여수소방서,여수현장대응단,여수119구조대)"	SKT1	[지상] 1/3층	학동119안전센터
01227588006 (6474)	우리넷	34.672	127.092	전라남도 보성군 회천면 우암1길 79 (회천면)	SKT1	[지상] 2/2층	회천119지역대
01227588058 (6475)	우리넷	34.985	127.746	"전라남도 광양시 진월면 용소길 2 (진월면, 진월소방서)"	SKT1	[지상] 1/2층	금호119안전센터 진월지역대
01227588059 (6476)	우리넷	34.936	127.725	"전라남도 광양시 희망길 12-12 (금호동, 광양소방서금호출장소)"	SKT1	[지상] 1/3층	금호119안전센터
01227588067 (6477)	우리넷	34.573	127.344	"전라남도 고흥군 포두면 후동2길 44 (포두면, 포두의용소방대)"	SKT1	[지상] 2/2층	포두119지역대
01227702837 (6478)	우리넷	34.94	127.697	"전라남도 광양시 중마중앙로 109 (중동, 광양소방서)"	SKT2	[지상] 1/1층	중마119안전센터
01227715953 (6479)	우리넷	35.416	126.561	"전라북도 고창군 무장면 무장남북로 20-5 (무장면, 무장119안전센터)"	SKT2	[지상] 1/1층	무장119안전센터
01227721263 (6480)	우리넷	34.978	127.573	전라남도 광양시 광양읍 서천변로 175 (광양읍)	SKT1	[지상] 1/3층	광양119안전센터
01227723636 (6481)	우리넷	35.075	126.731	"전라남도 나주시 노안면 금산로 9 (노안면, 노안119지역대)"	SKT1	[지상] 1/1층	경현119안전센터 노안지역대
01227728251 (6482)	우리넷	34.645	127.275	"전라남도 고흥군 두원면 용산신송길 164 (두원면, 파출소)"	SKT2	[지상] 2/2층	두원119지역대
01227729456 (6483)	우리넷	35.394	128.48	경남 창녕군 남지읍 남지리 194-8	SKT1	[지상] 2/2층	남지119안전센터
01227729691 (6484)	우리넷	34.759	127.665	"전라남도 여수시 망마로 20 (학동, 여수소방서,여수현장대응단,여수119구조대)"	SKT2	[지상] 1/3층	여수119구조대
01231300172 (6485)	우리넷	35.075	126.731	"전라남도 나주시 노안면 금산로 9 (노안면, 노안119지역대)"	SKT2	[지상] 1/1층	경현119안전센터 노안지역대
01231300259 (6486)	우리넷	34.938	126.56	"전라남도 나주시 동강면 인동길 25-36 (동강면, 동강119지역대)"	SKT1	[지상] 1/1층	이창119안전센터 동강119지역대
01231300441 (6487)	우리넷	35.394	128.48	"경상남도 창녕군 남지읍 동포로 64 (남지읍), 남지119안전센터"	SKT2	[지상] 1/2층	남지119안전센터
01231300637 (6488)	우리넷	35.503	127.013	"전라북도 순창군 쌍치면 운암길 6 (쌍치면, 쌍치119지역대)"	SKT2	[지상] 1/1층	순창119안전센터 쌍치119지역대
01231307737 (6489)	엔티모아	35.324	129.179	"부산광역시 기장군 정관읍 용수로 7 (정관읍, 기장소방서)"	SKT2	[지상] 1/4층	정관119안전센터
01231308152 (6490)	엔티모아	35.081	129.076	"부산광역시 영도구 해양로 297 (동삼동, 항만소방서)"	SKT1	[지상] 1/3층	동삼119안전센터
01231315820 (6491)	우리넷	35.243	129.092	"부산광역시 금정구 중앙대로 1789 (부곡동, 금정소방서)"	SKT2	[지상] 1/3층	부곡119안전센터
01231315837 (6492)	엔티모아	35.158	129.064	부산광역시 부산진구 서전로 43 (전포동)	SKT1	[지상] 2/8층	부전119안전센터
01231315949 (6493)	엔티모아	35.146	129.041	"부산광역시 동구 안창로 62 (범일동, 안창119안전센터)"	SKT2	[지상] 1/5층	안창119안전센터
01231321362 (6494)	엔티모아	35.159	129.143	"부산광역시 해운대구 해운대해변로 106 (우동, 해운대소방서)"	SKT1	[지상] 1/2층	우동119안전센터
01231321364 (6495)	엔티모아	33.502	126.953	"제주특별자치도 제주시 우도면 우도로 109 (우도면, 우도119지역센터)"	SKT1	[지상] 1/2층	우도119안전센터
01231321552 (6496)	엔티모아	35.099	128.988	부산광역시 사하구 낙동대로 262 (괴정동) 괴정119안전센터	SKT1	[지상] 1/3층	괴정119안전센터
01231322968 (6497)	우리넷	34.672	127.092	전라남도 보성군 회천면 우암1길 79 (회천면) 회천119지역대	SKT2	[지상] 1/2층	회천119지역대
01231323096 (6498)	우리넷	35.432	126.687	"전라북도 고창군 고창읍 녹두로 1294 (고창읍, 고창소방서)"	SKT1	[지상] 2/3층	고창소방서 119안전센터
01231328126 (6500)	우리넷	35.832	127.023	전라북도 완주군 이서면 지사제2로 12 (이서면)	SKT1	[지상] 1/2층	혁신119안전센터
01231328835 (6501)	우리넷	35.408	128.119	경남 합천군 삼가면 소오리 17-3	SKT1	[지상] 1/2층	삼가119지역대
01231328936 (6502)	우리넷	35.416	126.561	"전라북도 고창군 무장면 무장남북로 20-5 (무장면, 무장119안전센터)"	SKT1	[지상] 2/2층	무장119안전센터
01231328981 (6503)	우리넷	35.592	126.679	전라북도 부안군 줄포면 줄포중앙로 68 (줄포면)	SKT1	[지상] 1/1층	줄포119지역대
01231328994 (6504)	우리넷	35.729	126.711	"전라북도 부안군 행안면 변산로 86 (행안면, 119부안소방서)"	SKT1	[지상] 1/5층	부안119안전센터
01231329525 (6505)	우리넷	35.408	128.119	경남 합천군 삼가면 소오리 17-3	SKT1	[지상] 1/2층	삼가119지역대
01231329547 (6506)	우리넷	35.729	126.711	"전라북도 부안군 행안면 변산로 86 (행안면, 119부안소방서)"	SKT2	[지상] 1/5층	부안119안전센터
01231329587 (6507)	우리넷	35.592	126.679	전라북도 부안군 줄포면 줄포중앙로 68 (줄포면)	SKT1	[지상] 1/1층	줄포119지역대
01231329625 (6508)	우리넷	35.441	127.238	"전라북도 순창군 동계면 충효로 380 (동계면, 동계 119지역대)"	SKT1	[지상] 1/1층	순창119안전센터 동계119지역대
01231329688 (6509)	우리넷	35.432	126.687	"전라북도 고창군 고창읍 녹두로 1294 (고창읍, 고창소방서)"	SKT1	[지상] 1/3층	고창소방서 119안전센터
01231329691 (6510)	우리넷	35.864	127.654	"전라북도 무주군 안성면 단지봉길 13 (안성면, 안성청소년쉼터)"	SKT1	[지상] 1/1층	무주119안전센터
01231329721 (6511)	우리넷	36.002	127.655	"전라북도 무주군 무주읍 당산강변로 126 (무주읍, 무주119안전센터)"	SKT1	[지상] 1/2층	무주119안전센터
01231329723 (6512)	우리넷	34.775	128.641	경상남도 거제시 동부면 학동리 264-3 학동종합상황센터	SKT1	[지상] 1/2층	동부119안전센터
01231329783 (6513)	우리넷	34.879	128.476	경상남도 거제시 사등면 덕호해안길 63 (사등면)	SKT1	[지상] 2/3층	사등119안전센터
01231329788 (6514)	우리넷	35.441	127.238	"전라북도 순창군 동계면 충효로 380 (동계면, 동계 119지역대)"	SKT1	[지상] 1/1층	순창119안전센터 동계119지역대
01231329801 (6515)	우리넷	35.372	127.133	"전라북도 순창군 순창읍 교성로 24 (순창읍, 순창119안전센터)"	SKT1	[지상] 1/2층	순창119안전센터
01231329909 (6516)	우리넷	35.864	127.654	"전라북도 무주군 안성면 단지봉길 13 (안성면, 안성청소년쉼터)"	SKT1	[지상] 1/1층	무주119안전센터
01231329913 (6517)	우리넷	36.002	127.655	"전라북도 무주군 무주읍 당산강변로 126 (무주읍, 무주119안전센터)"	SKT2	[지상] 2/2층	무주119안전센터
01231329944 (6518)	우리넷	35.832	127.023	전라북도 완주군 이서면 지사제2로 12 (이서면)	SKT2	[지상] 2/2층	혁신119안전센터
01232970000 (6519)	우리넷	35.248	128.655	경상남도 창원시 의창구 지귀로73번길 18-6 (봉곡동)	SKT1	[지상] 1/1층	봉곡119안전센터
01232970023 (6520)	우리넷	34.912	128.652	경상남도 거제시 연초면 거제북로 1 (연초면)	SKT1	[지상] 1/2층	연초119안전센터
01232970071 (6521)	우리넷	35.923	126.687	전라북도 군산시 옥구읍 상평로 15 (옥구읍)	SKT2	[지상] 1/1층	옥구119지역대
01232970077 (6522)	우리넷	35.652	126.784	"전라북도 정읍시 영원면 영원로 1048 (영원면, 정읍소방서영원지점)"	SKT1	[지상] 2/1층	영원119안전센터
01232970088 (6523)	우리넷	35.928	126.954	"전라북도 익산시 목천로 301 (인화동2가, 익산소방서)"	SKT1	[지상] 1/3층	인화119안전센터
01232970113 (6524)	우리넷	35.923	126.687	전라북도 군산시 옥구읍 상평로 15 (옥구읍)	SKT1	[지상] 1/1층	옥구119지역대
01232970195 (6525)	우리넷	35.65	126.932	전북 정읍시 태인면 태창리 425	SKT1	[지상] 1/1층	태인119지역대
01232970208 (6526)	우리넷	35.928	126.954	"전라북도 익산시 목천로 301 (인화동2가, 익산소방서)"	SKT2	[지상] 1/3층	인화119안전센터
01232970257 (6529)	우리넷	35.055	127.954	"경상남도 사천시 곤양면 곤북로 64 (곤양면, 곤양119안전센터)"	SKT1	[지상] 1/2층	곤양119안전센터
01232970330 (6531)	우리넷	35.652	126.784	"전라북도 정읍시 영원면 영원로 1048 (영원면, 정읍소방서영원지점)"	SKT1	[지상] 1/2층	영원119안전센터
01232970358 (6532)	우리넷	34.912	128.652	경상남도 거제시 연초면 거제북로 1 (연초면)	SKT1	[지상] 1/2층	연초119안전센터
01232970378 (6533)	우리넷	35.087	128.087	경상남도 사천시 사천읍 무산로 21 (사천119안전센터)	SKT1	[지상] 1/2층	사천119안전센터
01232970385 (6534)	우리넷	35.975	127.202	"전라북도 완주군 고산면 고산로 49 (고산면, 고산119안전센터)"	SKT1	[지상] 1/3층	고산119안전센터
01232970421 (6535)	우리넷	34.879	128.476	경상남도 거제시 사등면 덕호해안길 63 (사등면)	SKT1	[지상] 1/3층	사등119안전센터
01232970450 (6536)	우리넷	35.975	127.202	"전라북도 완주군 고산면 고산로 49 (고산면, 고산119안전센터)"	SKT1	[지상] 1/3층	고산119안전센터
01232970503 (6537)	우리넷	34.775	128.641	경상남도 거제시 동부면 학동리 264-3 학동종합상황센터	해양경찰청	[지상] 1/2층	동부119안전센터
01232970508 (6538)	우리넷	35.087	128.087	경상남도 사천시 사천읍 무산로 21 (사천119안전센터)	우정사업본부	[지상] 2/2층	사천119안전센터
01232970514 (6539)	우리넷	35.055	127.954	"경상남도 사천시 곤양면 곤북로 64 (곤양면, 곤양119안전센터)"	SKT1	[지상] 2/2층	곤양119안전센터
01232970816 (6540)	우리넷	35.248	128.655	경상남도 창원시 의창구 지귀로73번길 18-6 (봉곡동)	SKT1	[지상] 1/1층	봉곡119안전센터
01232970928 (6541)	우리넷	35.002	127.975	경남 사천시 서포면 구평리 1124-4	SKT1	[지상] 1/2층	곤양119안전센터 서포지역대
01232970948 (6542)	우리넷	35.063	128.067	"경상남도 사천시 사남면 공단2로 53 (사남면, 사남농공단지관리사무소)"	SKT1	[지상] 1/2층	사남119안전센터
01232970991 (6543)	우리넷	35.002	127.975	"경상남도 사천시 서포면 서포로 221 (서포면, 소방서)"	SKT2	[지상] 1/2층	곤양119안전센터 서포지역대
01232971005 (6544)	우리넷	35.063	128.067	"경상남도 사천시 사남면 공단2로 53 (사남면, 사남농공단지관리사무소)"	SKT1	[지상] 2/2층	사남119안전센터
